tweet,cleaned_text,is_request,confidence,resource,timestamp
So over these flood in Queensland. Hope no one else gets hurt #floods #stuckindoors,so over these flood queensland hope no one else gets hurt,True,0.9653509855270386,unspecified resource,2025-06-27 18:20:52.420629
@frankiero would you rather go to Pop concert or a Country music festival?,would rather go pop concert country music festival,True,0.8199944496154785,unspecified resource,2025-06-27 18:20:52.420630
I FEEL SORRY FOR ALL THE FLOOD VICTIMS IN QUEENSLAND AND NEW SOUTH WALES...LUCKILY WE'VE  MOVED TO N.T. NO  FLOODS HERE BUT HEAPS OF CROCS..,feel sorry all flood victims queensland new south walesluckily weve moved nt no floods here heaps crocs,True,0.9811450839042664,unspecified resource,2025-06-27 18:20:52.420631
@J_MUFC20 the 50th anniversary doesn't feel like it was 5 years ago,th anniversary doesnt feel like years ago,True,0.5517493486404419,unspecified resource,2025-06-27 18:20:52.420632
VIDEO: Australia PM visits flood ravaged areas: Australian Prime Minister Julia Gillard checks out flood d... http://t.co/XOYmf6n3 #tcot,video australia pm visits flood ravaged areas australian prime minister julia gillard checks out flood d,True,0.9889659285545348,unspecified resource,2025-06-27 18:20:52.420634
Queensland flood claims reach $120.7 million as cyclone lashes Australia http://t.co/Q0GeUGWQ,queensland flood claims reach million as cyclone lashes australia,True,0.980825424194336,unspecified resource,2025-06-27 18:20:52.420635
@englishkari no we be good cant get ro town but cant be flooded,no good cant get ro town cant flooded,False,0.1572208255529403,not_applicable,2025-06-27 18:20:52.420636
"#National ? Second flood death in Qld: There's been a second flood death in Queensland, with the body of a man f... http://t.co/ys2HrqMV",second flood death qld theres second flood death queensland body man f,True,0.998936116695404,unspecified resource,2025-06-27 18:20:52.420638
@memily yeh totes I can see both their reasonings - theyre safe and dry so im happy,yeh totes can see both their reasonings theyre safe dry so im happy,True,0.8066785931587219,unspecified resource,2025-06-27 18:20:52.420639
@mikehallett55 #BeSafe I'll be as safe as a #Durex during a #Bumming session! #JustSaying,ill as safe as during session,False,0.1055589243769645,not_applicable,2025-06-27 18:20:52.420639
@crystallouu yeah because gyms aren't open in the rain.,yeah because gyms arent open rain,True,0.9136714339256288,unspecified resource,2025-06-27 18:20:52.420640
"#Australia  : QUEENSLAND'S flood emergency is not over yet, with entire suburbs in Bundaberg to remain submerged until the weekend.",queenslands flood emergency not over yet entire suburbs bundaberg remain submerged until weekend,True,0.9965124130249025,unspecified resource,2025-06-27 18:20:52.420642
Casually taking the car for a swim http://t.co/PHghHhtB,casually taking car swim,True,0.8115488290786743,unspecified resource,2025-06-27 18:20:52.420643
The Prime Minister is touring flood devastated Queensland.#tennews,prime minister touring flood devastated queensland,True,0.9313859343528748,unspecified resource,2025-06-27 18:20:52.447724
Hopes fade for two men missing in #Queensland's flood-affected Lockyer Valley http://t.co/Mx1Ndbwj,hopes fade two men missing s floodaffected lockyer valley,True,0.8750782012939453,unspecified resource,2025-06-27 18:20:52.447731
"These photos of the recent Queensland flood tweeted from space by Canadian astronaut, Chris Hadfield look... http://t.co/6AYJBllc",these photos recent queensland flood tweeted space by canadian astronaut chris hadfield look,True,0.992952287197113,unspecified resource,2025-06-27 18:20:52.447733
Rescuers help Australia flood victims as waters recede - BBC News http://t.co/o3BuD5xD,rescuers help australia flood victims as waters recede bbc news,True,0.9149827361106871,water,2025-06-27 18:20:52.447734
@daviidduong you're gonna watch porn with a lot of D's now aye.,youre gonna watch porn lot ds now aye,False,0.4988384544849396,not_applicable,2025-06-27 18:20:52.447735
@jackaryftw it's been like this for weeks though :(,its like this weeks though,False,0.1271199733018875,not_applicable,2025-06-27 18:20:52.447736
We are sorry to inform that one fellow Malaysian fell victim to the Queensland 2013 Flood this morning. We are... http://t.co/0p5V0MVu,sorry inform that one fellow malaysian fell victim queensland flood this morning,True,0.9976822733879088,unspecified resource,2025-06-27 18:20:52.447738
Really gutted 4 QLD RT 'Winter wonderland' as foam blankets town during queensland flood crisis - Yahoo!7 http://t.co/P3xY6FVs  via @Y7News,really gutted qld rt winter wonderland as foam blankets town during queensland flood crisis yahoo via,True,0.9945634007453918,unspecified resource,2025-06-27 18:20:52.447739
@madeleine2004 oi that's so bitch! Tonight will be our first Thursday night is like 5 months,oi thats so bitch tonight will our first thursday night like months,True,0.9996297955513,unspecified resource,2025-06-27 18:20:52.447741
@SmithMaryanne 2012 just disappeared on me. I'm nervous 2013 is going to do the same!,just disappeared im nervous going same,False,0.104130133986473,not_applicable,2025-06-27 18:20:52.447742
"my thoughts are with all the flood victims in Queensland, Australia #QLDFLoods #ThinkingOfYouAll",my thoughts all flood victims queensland australia,True,0.9599147439002992,unspecified resource,2025-06-27 18:20:52.447743
"Very rough weather at Mooloolaba. No flight home today. Cyclone, tornado, what ... http://t.co/Ub6AjCBG",very rough weather mooloolaba no flight home today cyclone tornado what,True,0.7789269685745239,unspecified resource,2025-06-27 18:20:52.447744
I think I'm tired ... just burst into sobbing tears watching the flood news here in Queensland.,think im tired just burst into sobbing tears watching flood news here queensland,True,0.999501645565033,unspecified resource,2025-06-27 18:20:52.447746
Search resuming for two men missing - feared drowned - in Queensland's flood affected Lockyer Valley http://t.co/LToj9Dh0 Listen Live #2UE,search resuming two men missing feared drowned queenslands flood affected lockyer valley listen live,True,0.999390423297882,unspecified resource,2025-06-27 18:20:52.447748
@davrosz @rupertmurdoch Partitioning bits of his brain is a skill all psychopaths share. Rupe's left bits really don't fit with his right.,partitioning bits his brain skill all psychopaths share rupes left bits really dont fit his right,True,0.9178311824798584,unspecified resource,2025-06-27 18:20:52.447749
@Real_Liam_Payne love you too Liam x,love too liam x,False,0.0493723899126052,not_applicable,2025-06-27 18:20:52.447750
Unless you're trying to get drunk as fuck,unless youre trying get drunk as fuck,True,0.9878273010253906,unspecified resource,2025-06-27 18:20:52.447751
TONIGHT ... AFTER THE FLOOD - WE'LL BE JOINED BY INSURANCE COUNCIL OF AUSTRALIA CHIEF ROB WHELAN ON THE ISSUE OF COVERAGE .. LATELINE 10:30,tonight after flood well joined by insurance council australia chief rob whelan issue coverage lateline,True,0.9932326674461364,unspecified resource,2025-06-27 18:20:52.447752
Praying for the people in the Flood Crisis in Australia. Stay Safe. And only 2 years after the last Flood? Stay Strong. ?,praying people flood crisis australia stay safe only years after last flood stay strong,True,0.7978879809379578,unspecified resource,2025-06-27 18:20:52.447754
"@diversion2006 @janmaree98 @jewelsparkle3 @vassa42 @albertlt74 @tiwigirl @ascottgr @havenr64 @brnfst He has the right name, monkey boy!",right name monkey boy,False,0.4804767072200775,not_applicable,2025-06-27 18:20:52.447754
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/TlsJ6ZWz #extremeweather,rt climate change blamed as lurches fire flood,True,0.9491560459136964,unspecified resource,2025-06-27 18:20:52.447756
Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/AFvSKoJU,queenslands flood crisis deepens as death toll rises three australian,True,0.9716729521751404,unspecified resource,2025-06-27 18:20:52.447757
#Queensland counts flood cost as New South Wales braces for river peaks http://t.co/YaaOFRj1 &lt; four deaths confirmed,counts flood cost as new south wales braces river peaks lt four deaths confirmed,True,0.9966927766799928,unspecified resource,2025-06-27 18:20:52.447759
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/aYJZNY5g",baby stuffed bag hoisted flood australias powerful storms led amazing rescue two women,True,0.9940388202667236,rescue,2025-06-27 18:20:52.447761
"#cnn Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women ... http://t.co/dQhavRHB",baby stuffed bag hoisted flood australias powerful storms led amazing rescue two women,True,0.9940388202667236,rescue,2025-06-27 18:20:52.447762
RT @mazmehaz1D: Hellllllp Brisbane Australia is in the middle of a flood and cyclone warning and I might die if we lose power. Sun where ...,rt hellllllp brisbane australia middle flood cyclone warning might die lose power sun where,True,0.9906992316246032,unspecified resource,2025-06-27 18:20:52.447764
Hair piece and Styler $20.00 Mudgeeraba http://t.co/1IfEiCr3,hair piece styler mudgeeraba,True,0.9787706136703492,unspecified resource,2025-06-27 18:20:52.447765
"Find the latest local flood information: As SE Queensland braces for strong winds and flooding, Quest New... http://t.co/qi34tplI #bigwet",find latest local flood information as se queensland braces strong winds flooding quest new,True,0.9973579049110411,unspecified resource,2025-06-27 18:20:52.447767
Selfie drawn of me by Tora from RT. Love it. @ Mt Tinbeerwah http://t.co/Hh7gagcA,selfie drawn by tora rt love mt tinbeerwah,False,0.0980796888470649,not_applicable,2025-06-27 18:20:52.447767
I bought some apple scented spray on conditioner for Oscar. He now smells amazing. And he is so soft,bought some apple scented spray conditioner oscar now smells amazing so soft,True,0.9622842669487,unspecified resource,2025-06-27 18:20:52.447768
RT @casuscalamitas: @JezMans But an extreme flood in the Hawkesbury could easily be Australia's worst natural disaster in modern times.,rt extreme flood hawkesbury could easily australias worst natural disaster modern times,True,0.999750792980194,unspecified resource,2025-06-27 18:20:52.447770
@Coopsy2012 yeah got home :) train ride here was very stop start though,yeah got home train ride here very stop start though,True,0.957707703113556,unspecified resource,2025-06-27 18:20:52.447771
"The Australian state of Queensland is facing a major flood crisis, its premier has warned: http://t.co/BjfbrMSn... http://t.co/X4GuuUUy",australian state queensland facing major flood crisis its premier warned,True,0.9934468865394592,unspecified resource,2025-06-27 18:20:52.477017
@LozzKip can watch sbs on demand online later I expect :)))) it's worth it,can watch sbs demand online later expect its worth,True,0.993717610836029,unspecified resource,2025-06-27 18:20:52.477023
House shaking in the wind. Hmm,house shaking wind hmm,True,0.9274243116378784,unspecified resource,2025-06-27 18:20:52.477024
Which Young Lib is running #tenlate twitter account tonight? RT @TenLateNews: Tony Abbott says Labor may seek new Queensland flood levy,which young lib running twitter account tonight rt tony abbott says labor may seek new queensland flood levy,True,0.9973533749580384,unspecified resource,2025-06-27 18:20:52.477026
Novak Djokovic wins his 4th #ausopen - this time in 4 sets over Andy Murray.,novak djokovic wins his th this time sets over andy murray,True,0.8274506330490112,unspecified resource,2025-06-27 18:20:52.477027
Queensland(Aussie) like Jakarta..:( *UnderWaters* #Flood http://t.co/2VEz5hIG,queenslandaussie like jakarta underwaters,False,0.4277063310146332,not_applicable,2025-06-27 18:20:52.477028
How good are Meerkats? @ Broken Tree Recreational Club http://t.co/ChE2P3Rh,how good meerkats broken tree recreational club,True,0.6640633344650269,unspecified resource,2025-06-27 18:20:52.477029
"Days work tomorrow moving furniture, Barney the Handyman!",days work tomorrow moving furniture barney handyman,False,0.0040132026188075,not_applicable,2025-06-27 18:20:52.477030
Campbell  Newman has launched the Queensland Flood Appeal. \He  kick-started the appeal with a $1 million state donation,campbell newman launched queensland flood appeal kickstarted appeal million state donation,True,0.997995913028717,unspecified resource,2025-06-27 18:20:52.477031
Severe weather warnings in place across south-east #Queensland and northern #NSW. For latest on Australian flood alert: http://t.co/SYvKzouW,severe weather warnings place across southeast northern latest australian flood alert,True,0.9824944734573364,unspecified resource,2025-06-27 18:20:52.477033
@0oshereeo0 message me your number on here and ill add you! Love a free message from across the world! ;) #storiestotell,message your number here ill add love free message across world,False,0.0086051719263196,not_applicable,2025-06-27 18:20:52.477034
You can register to help with the storm and flood clean up on the Volunteering Queensland website http://t.co/fOSOLQmD,can register help storm flood clean up volunteering queensland website,True,0.9724810123443604,unspecified resource,2025-06-27 18:20:52.477035
@Louis_Tomlinson can you please just follow me ? It would be much appreciated  thank you and love you,can please just follow would much appreciated thank love,False,0.2413690537214279,not_applicable,2025-06-27 18:20:52.477036
@sbear0112 just had a egg and lettuce sandwich and a ice coffee :-),just egg lettuce sandwich ice coffee,False,0.0266842301934957,not_applicable,2025-06-27 18:20:52.477036
Queensland's flood crisis deepens - The Australian: http://t.co/0HXjhJcY.auQueensland's flood crisis deepensThe A... http://t.co/2p7WHsFG,queenslands flood crisis deepens australian flood crisis deepensthe,True,0.9876282811164856,unspecified resource,2025-06-27 18:20:52.477038
"In a few minutes, we'll be getting the latest on the flood situation in Queensland. Tune in to 101.5 or http://t.co/4Rk0HAm1",few minutes well getting latest flood situation queensland tune,True,0.961618423461914,unspecified resource,2025-06-27 18:20:52.477039
"Flood waters swamp south-east Queensland, whole towns have been evacuated, and 160 thousand homes and businesses are without power. #tennews",flood waters swamp southeast queensland whole towns evacuated thousand homes businesses without power,True,0.9369328022003174,water,2025-06-27 18:20:52.477040
@Hartleyjustin best birthday present I got was being asked for ID at the bottle shop #flattered,best birthday present got asked id bottle shop,True,0.986358106136322,unspecified resource,2025-06-27 18:20:52.477041
@CHARLIEM0RGAN just letting you know you are still an absolute cunt. #softcunt,just letting know still absolute cunt,True,0.6108275055885315,unspecified resource,2025-06-27 18:20:52.477043
Dramatic flood rescue: Toddler winched from submerged truck in Australia http://t.co/jKCCQcCY,dramatic flood rescue toddler winched submerged truck australia,True,0.9491421580314636,rescue,2025-06-27 18:20:52.477044
"I'm at Mount Petrie State School (Mackenzie, QLD) http://t.co/HDx1Ig38",im mount petrie state school mackenzie qld,True,0.9666917324066162,unspecified resource,2025-06-27 18:20:52.477045
@James_Yammouni @girlfriendmag I didn't even get them all :( FML,didnt even get all fml,False,0.2582217156887054,not_applicable,2025-06-27 18:20:52.477046
"http://t.co/ycWNCkxC Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing resc... http://t.co/vqUO3QZz",baby stuffed bag hoisted flood australias powerful storms led amazing resc,True,0.9964173436164856,unspecified resource,2025-06-27 18:20:52.477047
Swan extends flood assistance for Qld: Deputy Prime Minister Wayne Swan says the clean-up bill from the Queensland floods will be sub...,swan extends flood assistance qld deputy prime minister wayne swan says cleanup bill queensland floods will sub,True,0.9472601413726808,unspecified resource,2025-06-27 18:20:52.477049
Queensland NSW Flood Update #1 (28th Jan 2013): http://t.co/tZmBI2UC via @youtube,queensland nsw flood update th jan via,True,0.9791291356086732,unspecified resource,2025-06-27 18:20:52.477050
"Queensland's flood disaster...three lives lost, towns evacuated, and wild weather has whipped up sea foam along the Sunshine coast. #tennews",queenslands flood disasterthree lives lost towns evacuated wild weather whipped up sea foam along sunshine coast,True,0.968254804611206,unspecified resource,2025-06-27 18:20:52.477051
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/gkpoZOCa",baby stuffed bag hoisted flood australias powerful storms led amazing rescue two women,True,0.9940388202667236,rescue,2025-06-27 18:20:52.477053
"http://t.co/2O3K9W79 \AUSTRALIA\BBC News - 'Major flood crisis' hits Queensland, Australia",australiabbc news major flood crisis hits queensland australia,True,0.9185061454772948,unspecified resource,2025-06-27 18:20:52.477054
@TheEllenShow Bundaberg in QLD Australia are currently having the worst flood in its history. please visit Bundaberg when you are in Aus,bundaberg qld australia currently having worst flood its history please visit bundaberg when aus,True,0.9997531175613404,unspecified resource,2025-06-27 18:20:52.477056
The hobbit finally (@ Birch Carroll &amp; Coyle Cinemas) http://t.co/7BB163NH,hobbit finally birch carroll amp coyle cinemas,False,0.4832261800765991,not_applicable,2025-06-27 18:20:52.477057
@GazGShore I think it'd look cute,think itd look cute,True,0.6261938214302063,unspecified resource,2025-06-27 18:20:52.477057
Deadly flood waters rise in eastern Australia \http://t.co/ex9LgQ7n,deadly flood waters rise eastern australia,True,0.9338942170143129,water,2025-06-27 18:20:52.477058
See this: Queensland's flood crisis deepens - The Australian  [a link in my bio],see this queenslands flood crisis deepens australian link my bio,True,0.9234292507171632,unspecified resource,2025-06-27 18:20:52.508915
Fuck this shit what happened that is bullshit. Fuck you CM Punk. #RoyalRumble,fuck this shit what happened that bullshit fuck cm punk,True,0.9998674988746644,unspecified resource,2025-06-27 18:20:52.508921
.....complete with coffee spillage because I am a ritard.   #PostoEspresso_westend #westend4101 http://t.co/60EIIswm,complete coffee spillage because am ritard,False,0.0305512323975563,not_applicable,2025-06-27 18:20:52.508922
Day shifts done. 4 nights shifts come at me!!! #caitwaitforthisweektobeover,day shifts done nights shifts come,True,0.9761583805084229,unspecified resource,2025-06-27 18:20:52.508923
white girl wasted  @surfygurlx  @ The Coffee Club http://t.co/fGlpAryd,white girl wasted coffee club,False,0.4100748300552368,not_applicable,2025-06-27 18:20:52.508924
@MichkyTweets @biancachatfield I doubt it will get axed completely more like we will just lose a lot of revenue due to urgent negotiations!,doubt will get axed completely more like will just lose lot revenue due urgent negotiations,True,0.9865642189979552,unspecified resource,2025-06-27 18:20:52.508925
Unfortunately neither leader has any policies to win an election or a game of marbles?,unfortunately neither leader any policies win election game marbles,True,0.8898758292198181,unspecified resource,2025-06-27 18:20:52.508927
@thejay_i_h He doesn't know I've made a list let alone him being at the top of it,doesnt know ive made list let alone top,True,0.9969409704208374,unspecified resource,2025-06-27 18:20:52.508928
An extended edition of #winnews tonight from 6pm. Full coverage of the flood crisis gripping Queensland and New South Wales. #qldfloods,extended edition tonight pm full coverage flood crisis gripping queensland new south wales,True,0.9925814270973206,unspecified resource,2025-06-27 18:20:52.508929
This calls for Tim Tams.,this calls tim tams,False,0.4600467681884765,not_applicable,2025-06-27 18:20:52.508930
#News: The military in #Australia has moved to clear the aftermath of the flood. #Asia #Pacific,military moved clear aftermath flood,True,0.9616645574569702,unspecified resource,2025-06-27 18:20:52.508932
Relatives house underwater in Bundaberg :( #Queensland,relatives house underwater bundaberg,True,0.6252058148384094,water,2025-06-27 18:20:52.508932
"The fact this is Main Street and it is completely under water, scary http://t.co/SE4tLDUz",fact this main street completely under water scary,True,0.9948939681053162,water,2025-06-27 18:20:52.508933
«Bundaberg Set For Worst Flood In A Century As Insurers Declare Catastrophe For All Of Queensland!»,bundaberg set worst flood century as insurers declare catastrophe all queensland,True,0.9917274117469788,unspecified resource,2025-06-27 18:20:52.508936
Lights camera action! Baby wer home!!! @ Stage 1 Warner Roadshow Studios http://t.co/wCmcjiEJ,lights camera action baby wer home stage warner roadshow studios,True,0.9706392884254456,unspecified resource,2025-06-27 18:20:52.508937
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/b42CoiHV",baby stuffed bag hoisted flood australias powerful storms led amazing rescue two women,True,0.9940388202667236,rescue,2025-06-27 18:20:52.508938
#queensland flood...2011 and now 2013...Stay safe and away from water..,flood now stay safe away water,True,0.9260976314544678,water,2025-06-27 18:20:52.508939
@JulesDee7 so what are the two songs you would listen to?,so what two songs would listen,True,0.9123462438583374,unspecified resource,2025-06-27 18:20:52.508940
Queensland flood toll rises to six - Herald Sun: Sydney Morning HeraldQueensland flood toll rises to sixHerald S... http://t.co/UJaVmQ3l,queensland flood toll rises six herald sun sydney morning heraldqueensland flood toll rises sixherald s,True,0.9948644638061525,unspecified resource,2025-06-27 18:20:52.508942
I need to stop caring about people who don't care for me ... Enough is enough,need stop caring about people who dont care enough enough,True,0.9729734659194946,unspecified resource,2025-06-27 18:20:52.508943
VIDEO: Australia PM visits flood ravaged areas http://t.co/pikEFW4o #headlines,video australia pm visits flood ravaged areas,True,0.9604210257530212,unspecified resource,2025-06-27 18:20:52.508945
"I thought it was winter bc of the horrible, rainy, flood weather here in australia. Then i realized its still summer.",thought winter bc horrible rainy flood weather here australia then realized its still summer,True,0.9990376234054564,unspecified resource,2025-06-27 18:20:52.508946
Two missing as Queensland's flood recovery begins http://t.co/wVSDBajo,two missing as queenslands flood recovery begins,True,0.9566259384155272,unspecified resource,2025-06-27 18:20:52.508947
ew South Wales braces for river peaks a Queensland counts flood cost http://t.co/o1B8AGE4,ew south wales braces river peaks queensland counts flood cost,True,0.9833688139915466,unspecified resource,2025-06-27 18:20:52.508949
"Worst flood in a century set for Bundaberg, Queensland, Australia... http://t.co/C4i8eg5J",worst flood century set bundaberg queensland australia,True,0.9784626960754396,unspecified resource,2025-06-27 18:20:52.508950
@RitaOra can you please just follow me ? It would be much appreciated  thank you and love you,can please just follow would much appreciated thank love,False,0.2413690537214279,not_applicable,2025-06-27 18:20:52.508951
Wish I had another famous follower would be absolutely fantastic,wish another famous follower would absolutely fantastic,False,0.4224837720394134,not_applicable,2025-06-27 18:20:52.508951
@kiimmmie @bignosestu but what about the hair?,what about hair,True,0.8631666302680969,unspecified resource,2025-06-27 18:20:52.508953
@frankysucre hello to you too?,hello too,False,0.1521876156330108,not_applicable,2025-06-27 18:20:52.508953
Few places open but even for a Saturday the mall looks quiet! (@ Brunswick Street Mall) http://t.co/g6g7DZLq,few places open even saturday mall looks quiet brunswick street mall,True,0.9109941720962524,unspecified resource,2025-06-27 18:20:52.508955
Will it flood? #Ipswich #bremerriver #Brisbane #Australia #flood #question http://t.co/huhDkzvU,will flood,True,0.8149304986000061,unspecified resource,2025-06-27 18:20:52.508956
"I'm at Hungry Jack's (Caloundra West, QLD) http://t.co/H6XautJe",im hungry jacks caloundra west qld,True,0.8670507073402405,unspecified resource,2025-06-27 18:20:52.508957
I'm freakin out 4 my friend in Australia with the fucking cyclone/water flood/ tornado for 2 days straight it's so not fun ¨*prayer circle*,im freakin out my friend australia fucking cyclonewater flood tornado days straight its so not fun prayer circle,True,0.9959669709205629,water,2025-06-27 18:20:52.536576
Live Updates Australia: Queensland flood crisis http://t.co/2HZvdAxh @abcnews,live updates australia queensland flood crisis,True,0.7234775424003601,unspecified resource,2025-06-27 18:20:52.536582
"@TransLinkSEQ hey manage go card site not working,trying to get a refund I will not call at a cost, could I get some assistance please.",hey manage go card site not workingtrying get refund will not call cost could get some assistance please,True,0.6313308477401733,unspecified resource,2025-06-27 18:20:52.536584
Brisbane braces as major Queensland flood crisis unfolds - Sydney Morning Herald: Sydney Morning HeraldBrisbane ... http://t.co/K3qwCKqz,brisbane braces as major queensland flood crisis unfolds sydney morning herald sydney morning heraldbrisbane,True,0.9341604709625244,unspecified resource,2025-06-27 18:20:52.536586
"@AnnaKendrick47 if you could choose any superpower, what would it be and why?",could choose any superpower what would why,True,0.9580426812171936,unspecified resource,2025-06-27 18:20:52.536587
Troops lend muscle to Queensland's flood recovery - ABC Online: The AgeTroops lend muscle to Queensland's flood ... http://t.co/slo14hOc,troops lend muscle queenslands flood recovery abc online agetroops lend muscle queenslands flood,True,0.9908978939056396,unspecified resource,2025-06-27 18:20:52.536589
"@stevezemek I have football training tomorrow night, I might try and head down before.",football training tomorrow night might try head down before,True,0.7934231758117676,unspecified resource,2025-06-27 18:20:52.536590
"@DavesDiva14 I'm not worried for him per se, but the flood is huge, so to say don't be concerned is a bit hard. Australia is hurting.",im not worried per se flood huge so say dont concerned bit hard australia hurting,True,0.999830961227417,unspecified resource,2025-06-27 18:20:52.536592
Any psychologist and counsellors willing to volunteer their services for few days at the qld flood zones plse contact aca@theaca.net.au,any psychologist counsellors willing volunteer their services few days qld flood zones plse contact acanetau,False,0.1903769075870514,not_applicable,2025-06-27 18:20:52.536593
I say I mean too much like I mean come on stop saying that Josphine,say mean too much like mean come stop saying that josphine,True,0.9745196104049684,unspecified resource,2025-06-27 18:20:52.536594
"Bit of water &amp; debris at QPAC, quite tame compared to the battering we suffered  @ Cultural Centre Forecourt http://t.co/8yvYi7Xn",bit water amp debris qpac quite tame compared battering suffered cultural centre forecourt,True,0.9610915780067444,water,2025-06-27 18:20:52.536595
"Queensland flood death toll rises January 31, 2013: http://t.co/BLT1qaQj via @YouTube",queensland flood death toll rises january via,True,0.9864571690559388,unspecified resource,2025-06-27 18:20:52.536596
@dorothy_rk so once u find a cure can u please tell me,so once u find cure can u please tell,True,0.9581801295280457,unspecified resource,2025-06-27 18:20:52.536597
#mud from #record #breaking #flood in #bundaberg #queensland #australia http://t.co/U1CorcK1,,False,0.1016833409667015,not_applicable,2025-06-27 18:20:52.536597
Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/h0FU4se8,queenslands flood crisis deepens australian sydney morning heraldqueenslands flood crisis deepensthe au,True,0.996323823928833,unspecified resource,2025-06-27 18:20:52.536599
Bi Bim Bap burger! Ahhhhhh! My Korean dreams have come true. (@ Kettle &amp; Tin) http://t.co/dP97XRKH,bi bim bap burger ahhhhhh my korean dreams come true kettle amp tin,True,0.7775861620903015,unspecified resource,2025-06-27 18:20:52.536600
OK I'LL CONTRIBUTE TO THE FRANK IERO PERFECT ON MY TL YEAH OK http://t.co/abbEHzuh,ok ill contribute frank iero perfect my tl yeah ok,True,0.5304690599441528,unspecified resource,2025-06-27 18:20:52.536601
Bundaberg Set For Worst Flood In A Century As Insurers Declare Catastrophe For All Of Queensland http://t.co/qtR8zRgS,bundaberg set worst flood century as insurers declare catastrophe all queensland,True,0.9917274117469788,unspecified resource,2025-06-27 18:20:52.536603
I want a fairy tale,want fairy tale,False,0.1063309833407402,not_applicable,2025-06-27 18:20:52.536603
"@alexeckermann finding out you have an medical condition triggered by wheat and refined carbohydrates really helps with that, worked for me.",finding out medical condition triggered by wheat refined carbohydrates really helps that worked,True,0.8704760074615479,medical aid,2025-06-27 18:20:52.536604
Eating ice cream mmmmm it is soo nice,eating ice cream mmmmm soo nice,True,0.7388765215873718,unspecified resource,2025-06-27 18:20:52.536605
ITN News: Dramatic flood rescue: Toddler winched from submerged truck in Australia http://t.co/OQFQE1aL,itn news dramatic flood rescue toddler winched submerged truck australia,True,0.9887697100639344,rescue,2025-06-27 18:20:52.536607
RT @metofficestorms: RT @bbcweather: Flash flood warning in Australia. New South Wales prepares for storms.  More details with Ben Rich. ...,rt rt flash flood warning australia new south wales prepares storms more details ben rich,True,0.9870743155479432,unspecified resource,2025-06-27 18:20:52.536608
Mum: 'Oh shut up you nonce'  Classy bird,mum oh shut up nonce classy bird,False,0.3407522439956665,not_applicable,2025-06-27 18:20:52.536609
@Notebook read this one day ...Evie ......,read this one day evie,True,0.9459937810897828,unspecified resource,2025-06-27 18:20:52.536610
@chelseaaaroseee you have a bed time now? :///,bed time now,True,0.5963488221168518,unspecified resource,2025-06-27 18:20:52.536611
@TheIlluminati: Get control over your life.  Must live in an ideal world or pre-MJ Neverland!....the one with the first Peter Pan.....,get control over your life must live ideal world premj neverlandthe one first peter pan,False,0.2460682839155197,not_applicable,2025-06-27 18:20:52.536611
RT @612brisbane: Attention is turning to the flood threat in Rocky in C Queensland where the Fitzroy River is still rising @abcnews at 6 ...,rt attention turning flood threat rocky c queensland where fitzroy river still rising,True,0.9937366247177124,unspecified resource,2025-06-27 18:20:52.536613
@psy_oppa YOU are the Number One PSY OPPA!!!,number one psy oppa,False,0.2834046185016632,not_applicable,2025-06-27 18:20:52.536613
@likeanerdd never been to a Canadian festival before lol but I bet shit gets weird with all the pet polar bears around,never canadian festival before lol bet shit gets weird all pet polar bears around,True,0.99863862991333,unspecified resource,2025-06-27 18:20:52.536615
there's like one person at my school and she likes linkin park and MCR but she also likes nickleback crie,theres like one person my school likes linkin park mcr also likes nickleback crie,True,0.9271093606948853,unspecified resource,2025-06-27 18:20:52.536616
"Not like anyone cares or has noticed, but in the last two and a half months I've lost 5kg as a result of cutting out soft drink and (cont)",not like anyone cares noticed last two half months ive lost kg as result cutting out soft drink cont,True,0.9471996426582336,unspecified resource,2025-06-27 18:20:52.536617
Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/qv1Mhe8I,queenslands flood crisis deepens as death toll rises three australian,True,0.9716729521751404,unspecified resource,2025-06-27 18:20:52.562045
"The good news - the shop will not flood~!  The bad news, so many people affected in Queensland.  Please stay safe... http://t.co/U2EZPbaw",good news shop will not flood bad news so many people affected queensland please stay safe,True,0.99798846244812,unspecified resource,2025-06-27 18:20:52.562051
holy shit this is at the gold coast hope everyone is ok omg http://t.co/rVK1IgUl,holy shit this gold coast hope everyone ok omg,True,0.9502394199371338,unspecified resource,2025-06-27 18:20:52.562053
@ErgonEnergy  any Chance of looking at sourris st ? There a power pole with big Splits in it,any chance looking sourris st there power pole big splits,True,0.601564884185791,unspecified resource,2025-06-27 18:20:52.562054
