text,label
RT @diversion2006: everyone in areas of flood and heavy rains in Australia. my thoughts are with you. stay safe and be vigil. please tak ...,1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
RT @Y7News: Live streaming coverage of the Queensland flood crisis http://t.co/E8LZoQeu #Qldfloods,1
Deadly floodwaters rise in eastern Australia: At least four people dead as torrential rains severely flood sever... http://t.co/fYWFLPqp,1
Today SES Tasmania has answered a call from Queensland to assist the flood ravaged Gold Coast area in emergency... http://t.co/vNrV7Ss0,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/VD5KPZaE",1
"@AnnaleeRoses imagine how ppl are in flood ravaged areas of Queensland; many areas have NO phone - mobile etc, not even emergency numbers!",1
Photos: Flood water rises in Australia:  http://t.co/naX7LkDX,1
RT @InsuranceIns: Queensland flood damage bill reaches Aus$290m; costs set to rise: The devastating flooding in Queensland... http://t.c ...,1
#AdityaRamadana Photos: Flood water rises in Australia http://t.co/wMs3x8PK,1
"http://t.co/tWf2W5vR: You're watching... Flood kills four, leaves thousand homeless in Australia. Advertisement… http://t.co/hIzLZL9C",1
We're keeping the Bowls Queensland website updated with any information about flood and storm-affected bowls... http://t.co/sebvmkvn,1
Queensland counts flood cost as New South Wales braces for river peaks http://t.co/DirGZA5p via @guardian,1
Why does Queensland flood around this time every year,1
@SeeAustralia any chance of a retweet to assist those in flood areas of Queensland? http://t.co/FAFMpnOs #bigwet,1
Body of fifth flood victim found: POLICE have found the body of Queensland's fifth flood victim in a car in the ... http://t.co/kekFmFSu,1
Incredible video from froth flood in Australia. http://t.co/1I6e6OM4,1
Flood affected residents in #Bundaberg are now returning to their homes to inspect the #bigwet flood damage to homes. #queensland #news #qld,1
To all our members and friends in flood affected Queensland. We are thinking if you…hope you stay safe.,1
RT @Y7News: Death toll from Queensland flood crisis rises to four following the death of a three-year-old boy http://t.co/PmELZbCx #Qldf ...,1
The Queensland flood crisis has now claimed four lives #Newsroom,1
RT @Harrysbabycakes: Stay safe from the flood everyone in Australia.,1
My street... #bigwet #Queensland #australia #rain #crazy #weather #street #home #flood http://t.co/JkZxGtkd,0
Thoughts go out to the flood victims of Queensland and NSW. Band together and fight on people's. #floods,1
'Update: major #flood crisis unfolds in Queensland http://t.co/WChMXIpd,1
"yo Queensland flood disaster, imma let you finish, but the i'm about to call the longest election run of all time! - Julia Gillard",1
RT @darcypaterson: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/fpIigkMp,1
RT @AshleeTW: @MaxTheWanted what about Australia? We've had over 200 bush fires and now flood & a cyclone in the past 2 months.,1
"Australia:&gt; Rain, not dam releases, behind current flood - Brisbane Times http://t.co/9E2b82PW #Business",1
Queensland flood maps http://t.co/h0wQtPOp via @brisbanetimes,1
'Winter wonderland' as foam blankets town during queensland flood crisis - Yahoo!7 http://t.co/TD2J6b0l  via @Y7News,1
RT @HughRundle: When did he become a Labor Gvt spokesperson? RT @TenLateNews: Tony Abbott says Labor may seek new Queensland flood levy  ...,1
Liberal QLD senator George Brandis says it is too early to consider a new flood levy to cover the cost of the damage to Queensland. #bigwet,1
"RT @StKonrath: Australia: As it happened: Flood alert turns to Brisbane, Facebook, Twitter, crowdsourcing, ...  http://t.co/W6qVOhFY",1
BBC News - Legacy of Britain's great flood http://t.co/MBhbsqOw #BBC #CNN #queensland #floods #bundaberg,1
Thousands forced to evacuate flooding in eastern Australia: Thousands of people have been forced to evacuate their homes due to flood...,1
"#leimo http://t.co/WHTlPNTd Keith Urban's Brisbane, Australia Concert Postponed Due to Flood... http://t.co/24qAoCyN @Leimo @crowealexand",1
"Australia faces flood 'crisis': The Australian state of Queensland is facing a major flood crisis its premier warns, as rescuers at...",1
Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/eViLZoum,1
RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,1
Australia: Queensland growers assess flood damage\\Growers in the Australian state of Queensland are faced with an... http://t.co/GmiqRYUa,1
Clean-up launched after deadly Australia floods: SYDNEY: A mammoth clean-up was underway in Australia's flood-hi... http://t.co/YQPvQ17M,1
Australia issues flood warning as mini-tornado hits http://t.co/ehGVLINE,1
Photo: breakingnews: Hundreds stranded as flood crisis hits Australia’s Queensland BBC News: Rescuers are... http://t.co/AZwrXEXP,1
Rescuers help Australia flood victims as waters recede - BBC News: BBC NewsRescuers help Australia flood victims... http://t.co/O1pG1W1F,1
"Find the latest local flood information: As southeast Queensland braces for strong winds and flooding, Quest New... http://t.co/9SHcf0M5",1
Tony Abbott says Labor may seek new Queensland flood levy - The Australian: http://t.co/faByTyOo.auTony Abbott sa... http://t.co/YCXIeb9B,1
Want to help? You can donate to the Red Cross Queensland Flood Appeal http://t.co/6YEjb3di #qldfloods #bigwet,1
Australia lurches from fire to flood #climatechange #globalwarming http://t.co/MZa6H3QC,1
Abbott maintains 2011 Queensland flood levy was bad Labor tax despite raising $1.8B for rebuilding: Qld reject LNP!  http://t.co/1isfQuZa,1
#National ? Qld in grip of new deadly flood crisis: Queensland is in the grip of another extraordinary flood cri... http://t.co/bzBHRZ7A,1
Prayers for Oz. Too many natural disasters lately. RT More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/nMAd3Cgf,1
"Find the latest local flood information: As southeast Queensland braces for strong winds and flooding, Quest New... http://t.co/9ntULVrh",1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,1
"@wwos9 is the cricket even going to be on win in queensland. Because all it is the flood coverage... I know it's a bad thing, but seriously",1
Feels like the Queensland flood is in my shoe,1
everyone stay safe in queensland/cyclone/flood effected areas &lt;3,1
"@Scott_ST hi Queensland, it's me Anna Bligh - host of this year's QLD flood.",1
RT @7NewsBrisbane: Tune in to 7TWO for more information on the flood situation in south east #Queensland  #thebigwet #floods #staysafe # ...,1
Are the Queensland floods a motivation to get flood planning right? @unimelb Andrew Western in @ConversationEDU today http://t.co/Z2CyQaC0,1
#News: Clean-up launched after deadly Australia floods: A mammoth clean-up operation began in Australia's flood-... http://t.co/R4BttbQc,1
The weather may be going back to what it was like at a time that we don't know about Queensland flood caller on @774melbourne,1
RT @bencubby: The Queensland govt says pumping billions of litres of polluted water into flood areas is a drop in the ocean. http://t. ...,1
"@EconTalker agree on paying, but more rev is also an option.  I live in Australia.last year we paid a large surcharge to fund flood relief",1
Photos: Flood water rises in Australia:  http://t.co/SryZ1RsV,1
"Green - Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two wom... http://t.co/HAXXJhsC",1
RT @Bushgovo: From a flood bound farmer in Central Queensland..\ I wish to give a HUGE THANK YOU to Supa IGA at Glenmore... http://t.co ...,1
"Australia flood death toll grows: A second body has been found in the Lockyer Valley, west of Brisbane, lifting Queensland's flood to...",1
New South Wales braces for river peaks as Queensland counts flood cost http://t.co/O8Hf8gH6 #Environment,1
"PM Julia Gillard: Planes, helicopters and defence personnel are being sent to Queensland to help with flood recovery.",1
Premier Campbell Newman aims to flood-proof towns in wake of Queensland floods crisis\http://t.co/Ri94qcXJ via @couriermail,1
RT @RegionalTas: Thinking of those in regional Australia under flood. Just weeks ago our regions were burning. #tassie #bushfires #qld # ...,1
The sun is back South East Queensland! Perfect to assist with the flood clean up and a leisurely jog after being cooped up all weekend :-),1
"Asset Fire, Standing by in Queensland Prepared to Pump Water, Caused from Cyclone Flood | ARA Group Blog http://t.co/pAIKL4T9 via @aragroup",1
Deadly flood waters rise in eastern Australia http://t.co/ljnjwd4y,1
RT @RegionalTas: Thinking of those in regional Australia under flood. Just weeks ago our regions were burning. #tassie #bushfires #qld # ...,1
"Queensland floods: 3 dead, thousands isolated: Three people are now dead as Queensland’s flood cris... http://t.co/5JFLpTzS #weathernews",1
"Australia's weather is so fucked up. First we're swimming in our own sweat, now we're swimming in flood water #DaFuck",1
RT @ahmedalkhobar: @saudiinaus @SauClubBrisbane Watch Flood hits Queensland and foam car appears out of nowhere FUNNY on YouTube - htt ...,1
RT @theagebreaking: MP red faced over tweet: Coalition MP suggests PM ignored flood-stricken Queensland - the PM was touring bushfir...  ...,1
*Queensland flood toll rises to six http://t.co/JjBOGjqf,1
RT @guardiannews: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/V59FbXBQ,1
"Can we have 5 NEMA staff from Nigeria  come to Queensland, Australia to observe how to manage flood & emergencies. 6 helicopters deployed.",1
Defence force to add muscle to flood fight.  #Military #Australia #Ausdef  \ http://t.co/y5opSHt7,1
"RT @maxarmstrong: 400 COW DAIRY HERD WASHED AWAY IN AUSTRALIA FLOOD. Hasn't this happened before there recently...drought, then flood? h ...",1
Photos: Flood water rises in Australia:  http://t.co/otTFsOSU,1
New Scientist  - Australia lurches from fire to flood http://t.co/a5pgSLVJ @newscientist,1
#QLD\\Premier's 30 Jan 2pm Queensland flood update from the State Disaster Coord...: #QLD Premier's 30 Jan 2pm Q... http://t.co/Kbr5e6hq,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/cemGoT5s",1
Spider-wolf mother escorting her younglings through the Queensland flood http://t.co/YjDPI0tB,1
Queensland in grip of deadly flood crisis http://t.co/mtFiqA3s,1
"#blueready news  City by city, town by town, the rundown of the Queensland flood crisis - Herald Sun http://t.co/jgV5B4IL #BREAKINGNEWS",1
"UPDATE: Baby stuffed in bag, hoisted from flood - Australia's powerful storms led to an amazing rescue of two women ... http://t.co/4mn46DtN",1
"Find the latest local flood information: As southeast Queensland braces for strong winds and flooding, Quest New... http://t.co/qi34tplI",1
May our thoughts be with the Queensland flood victims and their families in the hope that this disaster will pass with haste.,1
RT @7NewsBrisbane: #Queensland flood crisis useful links and contacts http://t.co/rI0XRyvK,1
".@GeodesignB  #flood barrier now set up in #Australia too: 1st, #Brisbane : http://t.co/uCboDRAW and   http://t.co/BWnt679Z",1
@naveed_85 u got your rubber dingy out yet?How is it possible u come to Australia & ur in flood weather while we are tanning in perth lol x,1
RT @SBSNews: The death toll from Queensland's flood crisis rises to three: http://t.co/IdodCU6N #bigwet,1
#flood #Australia Praying for all the People IN Australia Cyclones Are Leaving  But There is minor Flooding everywhere.,1
"RT @tennewsmelb: Queensland's flood disaster...three lives lost, towns evacuated, and wild weather has whipped up sea foam along the Sun ...",1
PM announced election on 14th September while Queensland and NSW are fighting for flood.,1
RT @DocTwon: Abbott maintains 2011 Queensland flood levy was bad Labor tax despite raising $1.8B for rebuilding: Qld reject LNP!  http ...,1
You can help flood victims by donating to the Red Cross Queensland Flood Appeal http://t.co/VKgsdf6h #bigwet #qldfloods,1
Queensland's flood crisis deepens - The Australian: Sky News AustraliaQueensland's flood crisis deepensThe Austr... http://t.co/h0FU4se8,1
We want to send our thoughts and prayers to the flood victims in Queensland and New South Wales! #floodsinaustralia,1
Breaking News: Major flood peak to hit Grafton: Flood waters continue to rise in Queensland as ex-tropical Cyclo... http://t.co/FJJbqT2j,1
Australia flood death toll grows: The death toll from Australia's devastating floods has risen to five with the discovery of a man's ...,1
@SpencerHowson Wondering how many times have there been (major) flood events in SEQ on or about Australia Day weekend since 1893?,1
We are sorry to inform that one fellow Malaysian fell victim to the Queensland 2013 Flood this morning. We are... http://t.co/0p5V0MVu,1
"RT @YaThinkN: Poor buggers, pictures coming now are heart-breaking :( RT: Bundaberg floods | Queensland flood pictures http://t.co/3tPLq ...",1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/Rcc1364d",1
Photos: Flood water rises in Australia:  http://t.co/TMT1Yc4S,1
"Queensland records first flood death, as statewide catastrophe declared",1
Brisbane braces as major Queensland flood crisis unfolds: Click to play video Return to video Video settings Ple... http://t.co/AKmEScV8,1
RT @margokingston1: Tony Abbott says Labor may seek new Queensland flood levy http://t.co/apeUBAev via @Qldaah,1
.@theqldpremier - Red Cross Queensland Flood Appeal 1800 811 700 or http://t.co/UEVKQppi,1
"[B&T] QLD agencies escape flood damage, clients more prepared: While Queensland is in the grip of another flood ... http://t.co/BtQBJb0O",1
'Winter wonderland' as foam blankets town during queensland flood crisis - Yahoo!7 http://t.co/NEdioHgm  via @Y7News Totally Crazy!,1
Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as flood waters rise in the ...,1
"Top story: New South Wales braces for river peaks as Queensland counts flood cost |… http://t.co/M6EN83A5, see more http://t.co/xYM4hyIp",1
RT @612brisbane: Master Electricians Australia has a free hotline to help flood homeowners reconnect power supplies once waters have rec ...,1
"RT @abcnews: Thousands displaced in Queensland, NSW as flood threat continues http://t.co/0tZEpR8t #bigwet",1
"Just see the update of terrible flood situation in Queensland. Hanging there, mate..! Help is on the way #QLDFloods",1
Flood hits Queensland and the resulting sea foam has a hidden surprise for onlookers! http://t.co/bK6tP1qc,1
"@CarlyRose_Aus I saw on TV, there's big flood in Queensland. How bout in Sydney? R u ok?",1
"@chrismurphys there should be a disaster (flood, fire, earthquake, war damage etc) levy across Australia #auspol",1
RT @WBNews: Flood worsens in eastern Australia - http://t.co/IhqMK2y4,1
@NiallOfficial niall there is a cyclone in QLD in australia at the moment and my house might flood and im really really scared HELP,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/jaO4ccjv",1
Photos: Flood water rises in Australia http://t.co/ZI5KIPCo,1
"Saw this on FB. These horses were trapped by flood waters, many ppl risked their lives to save them #AUSTRALIA #amazing http://t.co/dC5z1S0N",1
"BBC News -  'Major flood crisis' hits Queensland, Australia http://t.co/ulL3iBTT",1
RT @Y7News: Death toll from Queensland flood crisis rises to four following the death of a three-year-old boy http://t.co/PmELZbCx #Qldf ...,1
Astronaut tweets flood photos from space: A Canadian astronaut has captured images of the Queensland fl... http://t.co/RvSRQmHC ABC News,1
"More sad news from Queensland overnight, a three-year-old boy became the fourth and youngest victim of flood crisis. http://t.co/ti8yNAKA",1
"WICEN involvement in flooding: The great flood disaster in the Australian state of Queensland continues, but as ... http://t.co/FQHpvKwt",1
Queensland's flood crisis deepens: HELICOPTERS were trying to pluck stranded residents from roofs in Bundaberg t... http://t.co/ZebgKqeC,1
RT @guardian: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/sb3n2aMW,1
Queensland's flood crisis deepens as death toll rises to three | The Australian: http://t.co/gEmzeH8k,1
RT @deirdrekent: Petrol supplies have run out in flood ravaged Bunderberg in Queensland. Fight over food. Brisbane water supply affected ...,1
Queensland flood insurance claims pour in http://t.co/rK1m9Niv,1
RT @AJEnglish: Deadly flood waters rise in eastern Australia http://t.co/UDIcfaPq,1
"Australia - if you aren't being swept away in a flood, you're being burnt alive  while seeking asylum on an island named Christmas. Paradise",1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/aHkd7VH5",1
It's feared Queensland's flood toll could rise.. as police search for two men missing in the Lockyer Valley. #tennews,1
RT @melissadoyle: Latest on the Queensland flood crisis can be found here: http://t.co/FMeBFk80 #sun7 #qldfloods #bigwet (via @sunriseon7),1
RT @guardian: New South Wales braces for river peaks as Queensland counts flood cost http://t.co/cQoP8Xa5,1
Qld residents in flood-affected areas can access free legal information\& advice from Legal Aid Queensland http://t.co/MTLs2Z07 #bigwet,1
Queensland counts flood cost as New South Wales braces for river peaks http://t.co/7OrYVGc2 via @guardian,1
Two workers still missing in flood zone: 0:26 AM http://t.co/Jv0j2zo4 #australia,1
Stunning Queensland flood pictures taken from space http://t.co/qx6jvnuj,1
Flood disaster engulfs two states - The Australian: Brisbane TimesFlood disaster engulfs two statesThe Australia... http://t.co/TF0cRhr1,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
"my thoughts with the people in Brisbane and Queensland, coping with the devastating flood crisis..... again.....",1
RT @melissadoyle: Latest on the Queensland flood crisis can be found here: http://t.co/FMeBFk80 #sun7 #qldfloods #bigwet (via @sunriseon7),1
I hope the Nature will relent for Australia. My heart goes out to people in flood-affected areas. May God help them to get through this.,1
Queensland counts flood cost as New South Wales braces for river peaks  http://t.co/Ze2N3xwq,1
Swan extends flood assistance for Qld - Sky News Australia http://t.co/sOb4FNuM #Sunshinecoast,1
Photos: Flood water rises in Australia http://t.co/wlkdB5Cy,1
"RT @VinniesVictoria: RT @vinniesact: For those who wish to contribute to the Flood Relief in Queensland, Vinnies has a QLD Flood Appeal. ...",1
Rescuers help Australia flood victims as waters recede - BBC News http://t.co/IYIqRGuD,1
My thoughts go out to the victims of the fires in Victoria and the flood and cyclone victims in Queensland and the flood victims in NSW,1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/10dDNgQX,1
RT @AJEnglish: Flood worsens in eastern Australia http://t.co/kuGSMCiH,1
Insurers blame councils for flood damage: THE Insurance Council of Australia has blamed state and local governments in Queensland for...,1
Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW,1
Deadly flood waters rise in eastern Australia http://t.co/xDpvzhcH,1
Queensland&#039;s flood toll rose to six after the bodies of two missing farm workers were found in a swollen cr ...  http://t.co/YQq42SVP,1
"21/2 ft of rain fell on Queensland Australia yesterday, second major flood in two years.",1
New South Wales braces for river peaks as Queensland counts flood cost http://t.co/qa5EGHmc via @guardian,1
Video: Australia PM visits flood ravaged areas http://t.co/oX8b6vSI,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
"Drama continues as rivers keep rising: QUEENSLAND'S flood emergency is not over yet, with entire suburbs in Bund... http://t.co/wJ1KOm1V",1
"You just cannot comprehend the anguish these people in the flood areas of Australia are going through, thoughts with all, not really fair",1
Just caught up on the days news I'm feeling for the flood victims in Queensland,1
LIVE: Queensland Premier Campbell Newman is giving an update on Queensland flood crisis http://t.co/4DvJcuYX,1
"RT @ASNSW: Our thoughts are with all residents of flood affected areas of NSW, Victoria and Queensland today. NSW residents... http://t. ...",1
Deadly flood waters rise in eastern Australia http://t.co/EY7AfiYw,1
Queensland's flood crisis deepens - The Australian http://t.co/b3MhVoSh,1
RT @iam_ahmar: Three dead & dozens plucked from roofs & marooned cars in air rescues in northeastern #Australia as severe #flood ...,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/OyPhsSqX",1
In twelve hours our dams have gone from cracked and scary low to busted banks. Love this country! #Australia #heatwave #flood,1
RT @bamradio: http://t.co/QU6DlxfN\Queensland / NSW flood crisis\Submerged car magically appears (00:35)\A car stuns police and... http: ...,1
RT @tourismqld: Details on flood assistance for #Queensland small businesses in today's special edition of TEQ Industry News - https://t ...,1
Hospital evacuated as Australia hit by heavy flooding (cnn) http://t.co/DlTB6nVJ #Flooding #Flood,1
"QLD agencies escape flood damage, clients more prepared: While Queensland is in the grip of another flood disast... http://t.co/9liFKglm",1
RT @guardianworld: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/jfayBFFY,1
@BM874 First it was bushfires - now it is floods. Australia is a funny place to live. We are having our 2nd flood this month. We're fine.,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/YUVApjpA",1
Fifth flood death confirmed in Queensland http://t.co/HAujrrvW #qld,1
#Queensland counts flood cost as New South Wales braces for river peaks http://t.co/YaaOFRj1 &lt; four deaths confirmed,1
RT @Justice4animals: #Animals rescued from Queensland #flood waters - Yahoo!7 http://t.co/avHzHTUn  via @Y7News,1
Coming up at 5...Flood crisis…Ten's @DaniIsdale joins us live from Queensland as emergency services battle rising waters.,1
Queensland flood damage bill reaches Aus$290m; costs set to rise - Insurance Insight http://t.co/tbcHOic4,1
BHP donates $1million to QLD flood appeal | Mining Australia: http://t.co/G8bDpXQJ  @DarrenJones00 Says Thankyou BHP From us Queenslanders.,1
Tony Abbott says Labor may seek new Queensland flood levy - The Australian http://t.co/OAILGyOK #news,1
RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,1
Flood crisis claims fourth victim: A three-year-old boy became the fourth and youngest victim of Queensland's fl... http://t.co/wxSgLSOK,1
Queensland counts flood cost as New South Wales braces for river peaks - The Guardian: The GuardianQueensland co... http://t.co/Nr8fgChi,1
Troops lend muscle to Queensland's flood recovery: An Army convoy has arrived in Queensland communities d... http://t.co/sOVwbPkt #water,1
Nine news back in Queensland at 9.30pm for flood update live.  @karlstefanovic in Brisbane tomorrow am,1
RT @AnnastaciaMP: The Queensland Flood Appeal 2013 has been launched. Please donate by visiting http://t.co/335O63pM or contacting 1800  ...,1
"Rivers in Queensland are at critical flood stage, this graphic shows you just how serious and widespread it is. http://t.co/edXiEbOp",1
Storm stretches rescuers in Queensland: Gympie police have recovered the body of a man swept away in flood waters yesterday.,1
Rescuers help Australia flood victims as waters recede - BBC News http://t.co/eKLukSbL #news,1
We're about to speak to @theqldpremier Campbell Newman about the flood response and recovery effort in Queensland,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/izefutSD",1
"RT @VinniesACT: For those who wish to contribute to the Flood Relief in Queensland, Vinnies has a Queensland Flood Appeal.  http://t.co/ ...",1
"Financial relief for flood victims: THE Queensland government has announced financial relief for Moreton Bay, Sunshine Coast, Gympie,...",1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
"RT @abcsunshine: PM Julia Gillard: Planes, helicopters and defence personnel are being sent to Queensland to help with flood recovery.",1
Photos: Flood water rises in Australia:  http://t.co/G0fZfzu8,1
@topbuyforex1 S&pbulletin: Wide Bay Australia's Rtgs unaffected by Qld Flood  #topbuyforex1,1
#Brisbane #City Council #flood #maps (PDF): http://t.co/LVtP9L8S #geographyteacher #Australia,1
RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,1
Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/VjmhMWSo,1
RT @612brisbane: Want to help? You can donate to the Red Cross Queensland Flood Appeal http://t.co/6YEjb3di #qldfloods #bigwet,1
Flooding hits eastern Australia - Hundreds of homes are inundated and and several people reported missing as flood w... http://t.co/wFlQvwW3,1
Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torre... http://t.co/Prs02gRf #uknews,1
Can australia's flood just come to indonesia this sounds stupid but 99% of the kids want it to flood (((((onlyatschool))))),1
RT @AustralianNews: Queensland flood toll rises to six - The Age http://t.co/YlzY7F5Y,1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
RT @SBSNews: The death toll from Queensland's flood crisis rises to three: http://t.co/IdodCU6N #bigwet,1
"BBC News - 'Major flood crisis' hits Queensland, Australia - http://t.co/kvooZY9K How crazy is our climate.Floods in Oz after record temps.",1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/gH0vxHMO",1
"http://t.co/tWf2W5vR: Flood kills four, leaves thousand homeless in Australia ... deadly floodwaters forcing… http://t.co/ruH7QdJa",1
Queensland counts flood cost as New South Wales braces for river peaks http://t.co/0c709d5F,1
Rescuers help Australia flood victims as waters recede - BBC News: BBC NewsRescuers help Australia flood victims... http://t.co/EEGxiR51,1
Queensland's flood crisis deepens as death toll rises to three - The Australian: Brisbane TimesQueensland's floo... http://t.co/K5064MTD,1
Deadly flood waters rise in eastern Australia http://t.co/dJi4yhMK,1
@DNABeast the flood was on fire? It is Queensland after all.,1
As it happened: Flood alert turns to Brisbane - Seven News Queensland http://t.co/ymzDOiTe  via @7newsbrisbane,1
"Request for Music (31Jan13) \I am writing with a plea for help .During last weekend Bundaberg, Queensland has suffered the largest flood {1}",1
SBS National: Insurers blame councils for flood damage: The Insurance Council of Australia has blamed state and ... http://t.co/I2WIR2SP,1
Deadly floodwaters rise in eastern Australia: At least four people dead as torrential rains severely flood sever... http://t.co/axTPGFTr,1
Flood crisis claims fourth victim: A three-year-old boy became the fourth and youngest victim of Queensland's fl... http://t.co/Z6kkawBv,1
Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/1OAzwHTa,1
Photos: Flood water rises in Australia http://t.co/5x0wJm9H,1
RT @abcnews: .@theqldpremier announces Queensland flood appeal 2013 - partnership between Qld Government and Red Cross.,1
RT @AmberfadeBand: Wanna take a second to send some love to everyone in Queensland during the flood crisis. Our thoughts and prayers are ...,1
Coal Prices Also Set to Go Up Due to Queensland Flood; Rio Declares Force Majeure http://t.co/v9JsvUka #GlobalMarkets,1
I think every school should magically flood instead of Queensland.,1
Rolling coverage: Queensland flood crisis toll mounting - Rockhampton Morning Bulletin : http://t.co/nLfTTlmV,1
Ga cuma di jkt RT @AJEnglish: Deadly flood waters rise in eastern Australia http://t.co/zR9K8ufs,1
"RT @nialls_swag: Queensland, the only state to have flood, tornado and fire warnings all in one night.",1
"Drama continues as rivers keep rising: QUEENSLAND'S flood emergency is not over yet, with entire suburbs in Bund... http://t.co/jlia8FL8",1
RT @Y7News: Live streaming coverage of the Queensland #flood crisis http://t.co/QBHZ3P84 #Qldfloods,1
#TeamFollowWack Queensland counts flood cost as New South Wales braces for river peaks - The Gua... http://t.co/LVLxEjn9 #TeamFollowBack,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/tK1Xh9L7",1
"RT @SetiawanNews: Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... ht ...",1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
Flood-hit Queenslanders may be moved to higher ground: The Queensland Government has raised the prospec... http://t.co/sx1BK8q7 ABC News,1
Bundaberg Black Hawk  Choppers Rescue Queensland Flood victims: http://t.co/iTSfAgRi via @youtube,1
Australia Flood Waters Begin to Recede \http://t.co/3g0i0tvk \(0:59) @youtube????,1
“@Y7News: Death toll from Queensland flood crisis rises to four following the death of a three-year-old boy http://t.co/EFbrtEK7 #Qldfloods,1
"If you are a serious landowner or business in Queensland, can I suggest you invest in flood control tubes? http://t.co/slEJdM37",1
Master Electricians Australia has a free hotline to help flood homeowners reconnect power supplies once waters have receded. 1300 889 198,1
Lives at risk in flood ravaged Bundaberg - Sky News Australia: Sky News AustraliaLives at risk in flood ravaged ... http://t.co/dgIgMKmv,1
RT @AnnastaciaMP: The Queensland Flood Appeal 2013 has been launched. Please donate by visiting http://t.co/335O63pM or contacting 1800  ...,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
RT @justiceQLD: Qld residents in flood-affected areas can access free legal information\& advice from Legal Aid Queensland http://t. ...,1
Photos: Flood water rises in Australia:  http://t.co/fGnaE788,1
7500 displaced by Bundaberg floods: QUEENSLAND Premier Campbell Newman says flood devastation in Bundaberg is more extraordinary than...,1
KUNA : Kuwaitis in Australia safe from flood -- Amb. Al-Shaibani  http://t.co/WY7xJ7zj,1
"Aw poor Queensland, everything always hits them first all the flood and shit ??",1
